Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
374592,30,30,0,-0.7451171875,-0.064453125,0.42333984375,95.625,0,7,0,
374622,30,29.5,0,-0.7333984375,-0.070556640625,0.1917724609375,95.625,0,7,0,
374652,30,31,0,-0.74658203125,-0.0782470703125,0.1273193359375,95.625,0,7,0,
374682,30,32,0,-0.7177734375,-0.084228515625,0.09356689453125,95.625,0,7,0,
374712,30,26.1,0,-0.67578125,-0.09124755859375,0.07977294921875,95.625,0,7,0,
374742,30,30.4,0,-0.6328125,-0.09210205078125,0.06903076171875,95.625,0,7,0,
374772,30,30.5,0,-0.5810546875,-0.09503173828125,0.0567626953125,95.625,0,7,0,
374802,30,29.2,0,-0.515625,-0.09869384765625,0.01073455810546875,95.625,0,7,0,
374832,30,32.8,0,-0.47705078125,-0.0897216796875,0,95.625,1,6,0,
374862,30,28.2,0,-0.431640625,-0.08734130859375,0,95.625,1,6,0,
374892,30,29.2,0,-0.3837890625,-0.0833740234375,0,95.625,1,6,0,
374922,30,30.3,0,-0.3388671875,-0.07861328125,0,95.625,1,6,0,
374952,30,29.9,0,-0.296875,-0.07391357421875,0,95.625,1,6,0,
374982,30,32.9,0,-0.257568359375,-0.06878662109375,0,95.625,1,6,0,
375027,45,42.3,0,-0.2113037109375,-0.06341552734375,0,95.625,1,6,0,
375057,30,31.8,0,-0.1844482421875,-0.059967041015625,0,95.625,1,6,0,
375087,30,28.5,0,-0.1527099609375,-0.05609130859375,0,95.625,1,6,0,
375132,45,30.6,0,-0.09930419921875,-0.050445556640625,0,95.625,1,6,0,
375162,30,45.5,0,-0.058563232421875,-0.04779052734375,0,95.625,1,6,0,
375207,45,29.7,0,0.007457733154296875,-0.047088623046875,0,95.625,1,6,0,
375237,30,44.6,0,0.053436279296875,-0.04864501953125,0,95.625,1,6,0,
375267,30,30.4,0,0.09515380859375,-0.05029296875,0,95.625,1,6,0,
375297,30,29.8,0,0.150390625,-0.052337646484375,0,95.625,1,6,0,
375342,45,32.1,0,0.233642578125,-0.056640625,0,95.625,1,6,0,
375372,30,44.7,0,0.2919921875,-0.06219482421875,0,95.625,1,6,0,
375402,30,27.7,0,0.330810546875,-0.0703125,0.0628662109375,95.625,1,6,0,
375447,45,31.8,0,0.302001953125,-0.08355712890625,0.349853515625,95.625,1,6,0,
375477,30,42,0,0.2215576171875,-0.089111328125,0.63525390625,99.5625,0,7,0,
375507,30,31.5,0,0.11370849609375,-0.09185791015625,0.91259765625,99.5625,0,7,0,
375552,45,28.9,0,-0.09063720703125,-0.08221435546875,1.2421875,99.5625,0,7,0,
375582,30,44.3,0,-0.2347412109375,-0.06597900390625,1.3818359375,99.5625,0,7,0,
375612,30,32.1,0,-0.37353515625,-0.0509033203125,1.4541015625,99.5625,0,7,0,
375657,45,29.1,0,-0.5537109375,-0.04595947265625,1.427734375,99.5625,0,7,0,
375687,30,44.5,0,-0.6494140625,-0.052215576171875,1.3388671875,99.5625,0,7,0,
375717,30,30.4,0,-0.712890625,-0.05902099609375,1.1962890625,99.5625,0,7,0,
375747,30,31.8,0,-0.75048828125,-0.0638427734375,1.015625,99.5625,0,7,0,
375777,30,29.6,0,-0.763671875,-0.067138671875,0.79931640625,99.5625,0,7,0,
375807,30,29.2,0,-0.755859375,-0.07122802734375,0.55078125,99.5625,0,7,0,
375837,30,30.7,0,-0.728515625,-0.07574462890625,0.27294921875,99.5625,0,7,0,
375867,30,31.5,0,-0.72998046875,-0.08123779296875,0.1380615234375,99.5625,0,7,0,
375897,30,29.4,0,-0.71142578125,-0.08233642578125,0.0950927734375,99.5625,0,7,0,
375927,30,27.3,0,-0.68359375,-0.08258056640625,0.070556640625,99.5625,0,7,0,
375957,30,29.8,0,-0.6474609375,-0.0777587890625,0.059814453125,99.5625,0,7,0,
375987,30,32.3,0,-0.60693359375,-0.06817626953125,0.052154541015625,99.5625,0,7,0,
376017,30,27.9,0,-0.5615234375,-0.05718994140625,0.0460205078125,99.5625,0,7,0,
376047,30,32.2,0,-0.5029296875,-0.04705810546875,0.0092010498046875,99.5625,0,7,0,
376077,30,28.6,0,-0.472900390625,-0.03955078125,0,99.5625,0,7,0,
376107,30,30.2,0,-0.44189453125,-0.032440185546875,0,99.5625,1,6,0,
376137,30,28.6,0,-0.40966796875,-0.0269012451171875,0,99.5625,1,6,0,
376182,45,32,0,-0.35546875,-0.0226287841796875,0,99.5625,1,6,0,
376212,30,50.3,0,-0.320068359375,-0.0239715576171875,0,99.5625,1,6,0,
376242,30,23.3,0,-0.287841796875,-0.0241546630859375,0,99.5625,1,6,0,
376287,45,30.2,0,-0.249755859375,-0.01947021484375,0,99.5625,1,6,0,
376317,30,44.9,0,-0.229736328125,-0.0160064697265625,0,99.5625,1,6,0,
376347,30,29.9,0,-0.2109375,-0.0137176513671875,0,99.5625,1,6,0,
376377,30,30.2,0,-0.190185546875,-0.0121307373046875,0,99.5625,1,6,0,
376407,30,30.5,0,-0.1654052734375,-0.01079559326171875,0,99.5625,1,6,0,
376437,30,30.1,0,-0.1357421875,-0.00923919677734375,0,99.5625,1,6,0,
376467,30,29.9,0,-0.10211181640625,-0.00795745849609375,0,99.5625,1,6,0,
376497,30,29.9,0,-0.06597900390625,-0.007106781005859375,0,99.5625,1,6,0,
376527,30,29.6,0,-0.028076171875,-0.006591796875,0,99.5625,1,6,0,
376557,30,31.6,0,0.01187896728515625,-0.005680084228515625,0,99.5625,1,6,0,
376587,30,28.4,0,0.0535888671875,-0.005184173583984375,0,99.5625,1,6,0,
376617,30,30.6,0,0.096923828125,-0.006664276123046875,0,99.5625,1,6,0,
376647,30,30.6,0,0.140380859375,-0.01099395751953125,0,99.5625,1,6,0,
376677,30,28.9,0,0.181640625,-0.017730712890625,0,99.5625,1,6,0,
376722,45,45.4,0,0.2105712890625,-0.033416748046875,0.1058349609375,99.5625,1,6,0,
376752,30,29.2,0,0.1871337890625,-0.045166015625,0.266845703125,99.5625,1,6,0,
376782,30,30.3,0,0.12744140625,-0.0567626953125,0.480224609375,99.5625,1,6,0,
376812,30,31.2,0,0.03692626953125,-0.06878662109375,0.72119140625,90.25,0,7,0,
376842,30,28.8,0,-0.07073974609375,-0.0804443359375,0.9541015625,90.25,0,7,0,
376872,30,30.3,0,-0.187255859375,-0.0869140625,1.1416015625,90.25,0,7,0,
376902,30,30.3,0,-0.30126953125,-0.08184814453125,1.2626953125,90.25,0,7,0,
376932,30,31.4,0,-0.410888671875,-0.0673828125,1.31640625,90.25,0,7,0,
376977,45,42.8,0,-0.53466796875,-0.0450439453125,1.271484375,90.25,0,7,0,
377007,30,32.3,0,-0.59130859375,-0.034210205078125,1.1826171875,90.25,0,7,0,
377037,30,27,0,-0.6259765625,-0.0266265869140625,1.052734375,90.25,0,7,0,
377067,30,35.8,0,-0.64599609375,-0.0211944580078125,0.892578125,90.25,0,7,0,
377097,30,25.9,0,-0.64892578125,-0.015838623046875,0.70849609375,90.25,0,7,0,
377157,60,58.7,0,-0.62646484375,-0.0168304443359375,0.297607421875,90.25,0,7,0,
377187,30,31.1,0,-0.62890625,-0.0280609130859375,0.17333984375,90.25,0,7,0,
377232,45,28.7,0,-0.6162109375,-0.051483154296875,0.10888671875,90.25,0,7,0,
377262,30,44.4,0,-0.60205078125,-0.0673828125,0.0889892578125,90.25,0,7,0,
377292,30,31.4,0,-0.58642578125,-0.07745361328125,0.07977294921875,90.25,0,7,0,
377322,30,29.2,0,-0.56884765625,-0.08319091796875,0.0751953125,90.25,0,7,0,
377352,30,31.3,0,-0.54931640625,-0.085693359375,0.0751953125,90.25,0,7,0,
377382,30,31.3,0,-0.525390625,-0.0869140625,0.07977294921875,90.25,0,7,0,
377412,30,28.2,0,-0.498779296875,-0.089599609375,0.09051513671875,90.25,0,7,0,
377442,30,30.6,0,-0.46875,-0.09515380859375,0.1058349609375,90.25,0,7,0,
377472,30,29.4,0,-0.4375,-0.10211181640625,0.12274169921875,90.25,0,7,0,
377502,30,29,0,-0.405029296875,-0.10760498046875,0.12890625,90.25,0,7,0,
377532,30,32.5,0,-0.37646484375,-0.10888671875,0.1334228515625,90.25,0,7,0,
377577,45,28.8,0,-0.3369140625,-0.102783203125,0.136474609375,90.25,0,7,0,
377637,60,59.3,0,-0.29931640625,-0.088134765625,0.08282470703125,90.25,0,7,0,
377667,30,47,0,-0.290283203125,-0.07781982421875,0.04754638671875,90.25,0,7,0,
377697,30,28.7,0,-0.275390625,-0.070556640625,0.0138092041015625,90.25,0,7,0,
377742,45,31.2,0,-0.260009765625,-0.059783935546875,0,90.25,1,6,0,
377772,30,43.6,0,-0.25341796875,-0.0535888671875,0,90.25,1,6,0,
377802,30,30.7,0,-0.247802734375,-0.048492431640625,0,90.25,1,6,0,
377832,30,30.3,0,-0.2384033203125,-0.045257568359375,0,90.25,1,6,0,
377862,30,29.2,0,-0.22607421875,-0.044921875,0,90.25,1,6,0,
377892,30,30.1,0,-0.2125244140625,-0.04766845703125,0,90.25,1,6,0,
377922,30,29.9,0,-0.197265625,-0.05255126953125,0,90.25,1,6,0,
377952,30,30.7,0,-0.1815185546875,-0.0574951171875,0,90.25,1,6,0,
377982,30,29.4,0,-0.16748046875,-0.060302734375,0,90.25,1,6,0,
378012,30,29.2,0,-0.1580810546875,-0.062042236328125,0,90.25,1,6,0,
378042,30,29.8,0,-0.1536865234375,-0.0648193359375,0,90.25,1,6,0,
378087,45,38.4,0,-0.1495361328125,-0.07318115234375,0,90.25,1,6,0,
378117,30,36.6,0,-0.1475830078125,-0.0809326171875,0,90.25,1,6,0,
378147,30,29.9,0,-0.14404296875,-0.08905029296875,0,90.25,1,6,0,
378177,30,29.7,0,-0.1383056640625,-0.097412109375,0,90.25,1,6,0,
378207,30,31.4,0,-0.130615234375,-0.10699462890625,0,90.25,1,6,0,
378237,30,28.5,0,-0.12261962890625,-0.1190185546875,0,90.25,1,6,0,
378282,45,30,0,-0.11846923828125,-0.1405029296875,0,90.25,1,6,0,
378312,30,45.8,0,-0.1212158203125,-0.1553955078125,0,90.25,1,6,0,
378342,30,29.8,0,-0.129150390625,-0.16796875,0,90.25,1,6,0,
378372,30,29.8,0,-0.1395263671875,-0.1783447265625,0,90.25,1,6,0,
378402,30,29.6,0,-0.1500244140625,-0.1876220703125,0,90.25,0,6,0,
378432,30,32.5,0,-0.160400390625,-0.1964111328125,0,90.25,0,6,0,
378462,30,27.8,0,-0.1707763671875,-0.205322265625,0,90.25,0,6,0,
378492,30,29.8,0,-0.1820068359375,-0.2130126953125,0,90.25,0,6,0,
378522,30,30.7,0,-0.1937255859375,-0.218994140625,0,90.25,0,6,0,
378552,30,30.6,0,-0.2059326171875,-0.2220458984375,0,90.25,0,6,0,
378582,30,34.9,0,-0.21875,-0.2220458984375,0,90.25,0,6,0,
378612,30,24.4,0,-0.2303466796875,-0.2186279296875,0,90.25,0,6,0,
378642,30,29.1,0,-0.23974609375,-0.213134765625,0,90.25,0,6,0,
378672,30,30.9,0,-0.24658203125,-0.2060546875,0,90.25,0,6,0,
378702,30,30.2,0,-0.2496337890625,-0.198486328125,0,90.25,0,6,0,
378732,30,30.1,0,-0.253173828125,-0.1915283203125,0,90.25,0,6,0,
378762,30,30,0,-0.256591796875,-0.185546875,0,90.25,0,6,0,
378792,30,31.1,0,-0.26220703125,-0.1800537109375,0,90.25,0,6,0,
378822,30,28.8,0,-0.268310546875,-0.1741943359375,0,90.25,0,6,0,
